lower tier team,higher tier team,lower tier,higher tier,timeB,low_score,high_score,time_sec,oddsB lower tier,oddsB higher tier
n/a,n/a,3,4,31,5,-5,1860,0.962307793,0.83343039
n/a,n/a,3,4,32,5,-5,1920,0.966939482,0.829405485
n/a,n/a,3,4,33,5,-5,1980,0.971593087,0.825398213
n/a,n/a,3,4,34,5,-5,2040,0.976268765,0.821408458
n/a,n/a,3,4,35,5,-5,2100,0.980966672,0.817436106
n/a,n/a,3,4,36,5,-5,2160,0.985686967,0.813481043
n/a,n/a,3,4,37,5,-5,2220,0.990429812,0.809543156
n/a,n/a,3,4,38,5,-5,2280,0.995195368,0.805622334
n/a,n/a,3,4,39,5,-5,2340,0.999983798,0.801718467
n/a,n/a,3,4,40,5,-5,2400,1.004795267,0.797831443
n/a,n/a,3,4,41,5,-5,2460,1.009629943,0.793961156
n/a,n/a,3,4,42,5,-5,2520,1.014487994,0.790107496
n/a,n/a,3,4,43,5,-5,2580,1.019369589,0.786270356
n/a,n/a,3,4,44,5,-5,2640,1.0242749,0.782449632
n/a,n/a,3,4,45,5,-5,2700,1.0292041,0.778645218
n/a,n/a,3,4,46,5,-5,2760,1.034157364,0.774857008
n/a,n/a,3,4,47,5,-5,2820,1.03913487,0.771084901
n/a,n/a,3,4,48,5,-5,2880,1.044136795,0.767328794
n/a,n/a,3,4,6,6,-6,360,0.808337719,0.992723886
n/a,n/a,3,4,7,6,-6,420,0.812270355,0.987970115
n/a,n/a,3,4,8,6,-6,480,0.816220133,0.983238971
n/a,n/a,3,4,9,6,-6,540,0.820187166,0.978530293
n/a,n/a,3,4,10,6,-6,600,0.824171566,0.973843921
n/a,n/a,3,4,11,6,-6,660,0.828173449,0.969179697
n/a,n/a,3,4,12,6,-6,720,0.832192929,0.964537464
n/a,n/a,3,4,13,6,-6,780,0.836230122,0.959917068
n/a,n/a,3,4,14,6,-6,840,0.840285146,0.955318354
n/a,n/a,3,4,15,6,-6,900,0.84435812,0.95074117
n/a,n/a,3,4,16,6,-6,960,0.848449163,0.946185365
n/a,n/a,3,4,17,6,-6,1020,0.852558395,0.94165079
n/a,n/a,3,4,18,6,-6,1080,0.856685938,0.937137297
n/a,n/a,3,4,19,6,-6,1140,0.860831914,0.932644739
n/a,n/a,3,4,20,6,-6,1200,0.864996448,0.928172971
n/a,n/a,3,4,21,6,-6,1260,0.869179664,0.923721849
n/a,n/a,3,4,22,6,-6,1320,0.873381689,0.91929123
n/a,n/a,3,4,23,6,-6,1380,0.877602648,0.914880973
n/a,n/a,3,4,24,6,-6,1440,0.881842672,0.910490938
n/a,n/a,3,4,25,6,-6,1500,0.886101888,0.906120985
n/a,n/a,3,4,26,6,-6,1560,0.890380428,0.901770979
n/a,n/a,3,4,27,6,-6,1620,0.894678424,0.897440781
n/a,n/a,3,4,28,6,-6,1680,0.898996008,0.893130258
n/a,n/a,3,4,29,6,-6,1740,0.903333315,0.888839276
n/a,n/a,3,4,30,6,-6,1800,0.90769048,0.884567701
n/a,n/a,3,4,31,6,-6,1860,0.91206764,0.880315403
n/a,n/a,3,4,32,6,-6,1920,0.916464932,0.876082251
n/a,n/a,3,4,33,6,-6,1980,0.920882497,0.871868117
n/a,n/a,3,4,34,6,-6,2040,0.925320474,0.867672872
n/a,n/a,3,4,35,6,-6,2100,0.929779006,0.86349639
n/a,n/a,3,4,36,6,-6,2160,0.934258235,0.859338546
n/a,n/a,3,4,37,6,-6,2220,0.938758306,0.855199214
n/a,n/a,3,4,38,6,-6,2280,0.943279365,0.851078271
n/a,n/a,3,4,39,6,-6,2340,0.947821559,0.846975595
n/a,n/a,3,4,40,6,-6,2400,0.952385036,0.842891065
n/a,n/a,3,4,41,6,-6,2460,0.956969947,0.838824561
n/a,n/a,3,4,42,6,-6,2520,0.961576442,0.834775964
n/a,n/a,3,4,43,6,-6,2580,0.966204675,0.830745155
n/a,n/a,3,4,44,6,-6,2640,0.9708548,0.826732018
n/a,n/a,3,4,45,6,-6,2700,0.975526972,0.822736437
n/a,n/a,3,4,46,6,-6,2760,0.980221349,0.818758297
n/a,n/a,3,4,47,6,-6,2820,0.984938089,0.814797483
n/a,n/a,3,4,48,6,-6,2880,0.989677352,0.810853884
n/a,n/a,3,4,6,7,-7,360,0.765586441,1.048233144
n/a,n/a,3,4,7,7,-7,420,0.769335138,1.043211176
n/a,n/a,3,4,8,7,-7,480,0.773099787,1.038213775
n/a,n/a,3,4,9,7,-7,540,0.776880491,1.03324076
n/a,n/a,3,4,10,7,-7,600,0.780677352,1.028291953
n/a,n/a,3,4,11,7,-7,660,0.784490474,1.023367178
n/a,n/a,3,4,12,7,-7,720,0.788319962,1.01846626
n/a,n/a,3,4,13,7,-7,780,0.792165921,1.013589026
n/a,n/a,3,4,14,7,-7,840,0.796028458,1.008735305
n/a,n/a,3,4,15,7,-7,900,0.799907681,1.003904927
n/a,n/a,3,4,16,7,-7,960,0.803803697,0.999097725
n/a,n/a,3,4,17,7,-7,1020,0.807716616,0.994313532
n/a,n/a,3,4,18,7,-7,1080,0.811646548,0.989552183
n/a,n/a,3,4,19,7,-7,1140,0.815593605,0.984813515
n/a,n/a,3,4,20,7,-7,1200,0.819557898,0.980097366
n/a,n/a,3,4,21,7,-7,1260,0.823539541,0.975403576
n/a,n/a,3,4,22,7,-7,1320,0.827538648,0.970731987
n/a,n/a,3,4,23,7,-7,1380,0.831555334,0.966082441
n/a,n/a,3,4,24,7,-7,1440,0.835589715,0.961454783
n/a,n/a,3,4,25,7,-7,1500,0.839641908,0.956848859
n/a,n/a,3,4,26,7,-7,1560,0.843712032,0.952264515
n/a,n/a,3,4,27,7,-7,1620,0.847800206,0.9477016
n/a,n/a,3,4,28,7,-7,1680,0.85190655,0.943159965
n/a,n/a,3,4,29,7,-7,1740,0.856031185,0.938639461
n/a,n/a,3,4,30,7,-7,1800,0.860174235,0.934139941
n/a,n/a,3,4,31,7,-7,1860,0.864335822,0.929661259
n/a,n/a,3,4,32,7,-7,1920,0.868516072,0.925203271
n/a,n/a,3,4,33,7,-7,1980,0.87271511,0.920765834
n/a,n/a,3,4,34,7,-7,2040,0.876933063,0.916348805
n/a,n/a,3,4,35,7,-7,2100,0.881170059,0.911952044
n/a,n/a,3,4,36,7,-7,2160,0.885426228,0.907575413
n/a,n/a,3,4,37,7,-7,2220,0.8897017,0.903218773
n/a,n/a,3,4,38,7,-7,2280,0.893996606,0.898881988
n/a,n/a,3,4,39,7,-7,2340,0.89831108,0.894564922
n/a,n/a,3,4,40,7,-7,2400,0.902645255,0.89026744
n/a,n/a,3,4,41,7,-7,2460,0.906999267,0.885989411
n/a,n/a,3,4,42,7,-7,2520,0.911373252,0.881730702
n/a,n/a,3,4,43,7,-7,2580,0.915767347,0.877491183
n/a,n/a,3,4,44,7,-7,2640,0.920181693,0.873270724
n/a,n/a,3,4,45,7,-7,2700,0.924616429,0.869069196
n/a,n/a,3,4,46,7,-7,2760,0.929071697,0.864886474
n/a,n/a,3,4,47,7,-7,2820,0.933547639,0.860722431
n/a,n/a,3,4,48,7,-7,2880,0.9380444,0.856576942
n/a,n/a,3,4,6,8,-8,360,0.724809862,1.106923545
n/a,n/a,3,4,7,8,-8,420,0.728387229,1.101610027
n/a,n/a,3,4,8,8,-8,480,0.731979466,1.096323242
n/a,n/a,3,4,9,8,-8,540,0.735586667,1.091062989
n/a,n/a,3,4,10,8,-8,600,0.739208924,1.085829069
n/a,n/a,3,4,11,8,-8,660,0.742846333,1.080621285
n/a,n/a,3,4,12,8,-8,720,0.746498988,1.075439441
n/a,n/a,3,4,13,8,-8,780,0.750166986,1.070283343
n/a,n/a,3,4,14,8,-8,840,0.753850423,1.065152802
n/a,n/a,3,4,15,8,-8,900,0.757549398,1.060047626
n/a,n/a,3,4,16,8,-8,960,0.761264008,1.054967628
n/a,n/a,3,4,17,8,-8,1020,0.764994353,1.049912623
n/a,n/a,3,4,18,8,-8,1080,0.768740534,1.044882427
n/a,n/a,3,4,19,8,-8,1140,0.77250265,1.039876857
n/a,n/a,3,4,20,8,-8,1200,0.776280805,1.034895733
n/a,n/a,3,4,21,8,-8,1260,0.780075101,1.029938876
n/a,n/a,3,4,22,8,-8,1320,0.783885642,1.02500611
n/a,n/a,3,4,23,8,-8,1380,0.787712531,1.020097259
n/a,n/a,3,4,24,8,-8,1440,0.791555876,1.015212149
n/a,n/a,3,4,25,8,-8,1500,0.795415781,1.01035061
n/a,n/a,3,4,26,8,-8,1560,0.799292354,1.00551247
n/a,n/a,3,4,27,8,-8,1620,0.803185704,1.000697561
n/a,n/a,3,4,28,8,-8,1680,0.80709594,0.995905717
n/a,n/a,3,4,29,8,-8,1740,0.811023171,0.991136771
n/a,n/a,3,4,30,8,-8,1800,0.814967509,0.986390561
n/a,n/a,3,4,31,8,-8,1860,0.818929065,0.981666924
n/a,n/a,3,4,32,8,-8,1920,0.822907954,0.976965699
n/a,n/a,3,4,33,8,-8,1980,0.826904288,0.972286727
n/a,n/a,3,4,34,8,-8,2040,0.830918182,0.96762985
n/a,n/a,3,4,35,8,-8,2100,0.834949754,0.962994914
n/a,n/a,3,4,36,8,-8,2160,0.838999119,0.958381761
n/a,n/a,3,4,37,8,-8,2220,0.843066396,0.953790241
n/a,n/a,3,4,38,8,-8,2280,0.847151704,0.9492202
n/a,n/a,3,4,39,8,-8,2340,0.851255163,0.944671488
n/a,n/a,3,4,40,8,-8,2400,0.855376894,0.940143957
n/a,n/a,3,4,41,8,-8,2460,0.85951702,0.935637459
n/a,n/a,3,4,42,8,-8,2520,0.863675664,0.931151847
n/a,n/a,3,4,43,8,-8,2580,0.86785295,0.926686977
n/a,n/a,3,4,44,8,-8,2640,0.872049005,0.922242705
n/a,n/a,3,4,45,8,-8,2700,0.876263955,0.917818889
n/a,n/a,3,4,46,8,-8,2760,0.880497927,0.913415388
n/a,n/a,3,4,47,8,-8,2820,0.884751052,0.909032062
n/a,n/a,3,4,48,8,-8,2880,0.889023459,0.904668774
n/a,n/a,3,4,6,9,-9,360,0.685874252,1.169076613
n/a,n/a,3,4,7,9,-9,420,0.689291772,1.163445399
n/a,n/a,3,4,8,9,-9,480,0.692723176,1.157843347
n/a,n/a,3,4,9,9,-9,540,0.696168548,1.152270233
n/a,n/a,3,4,10,9,-9,600,0.699627975,1.146725832
n/a,n/a,3,4,11,9,-9,660,0.703101542,1.141209923
n/a,n/a,3,4,12,9,-9,720,0.706589336,1.135722287
n/a,n/a,3,4,13,9,-9,780,0.710091444,1.130262708
n/a,n/a,3,4,14,9,-9,840,0.713607956,1.12483097
n/a,n/a,3,4,15,9,-9,900,0.71713896,1.119426862
n/a,n/a,3,4,16,9,-9,960,0.720684545,1.114050172
n/a,n/a,3,4,17,9,-9,1020,0.724244803,1.108700693
n/a,n/a,3,4,18,9,-9,1080,0.727819824,1.103378219
n/a,n/a,3,4,19,9,-9,1140,0.731409701,1.098082545
n/a,n/a,3,4,20,9,-9,1200,0.735014526,1.092813471
n/a,n/a,3,4,21,9,-9,1260,0.738634393,1.087570795
n/a,n/a,3,4,22,9,-9,1320,0.742269396,1.082354321
n/a,n/a,3,4,23,9,-9,1380,0.745919631,1.077163852
n/a,n/a,3,4,24,9,-9,1440,0.749585193,1.071999193
n/a,n/a,3,4,25,9,-9,1500,0.75326618,1.066860154
n/a,n/a,3,4,26,9,-9,1560,0.756962687,1.061746544
n/a,n/a,3,4,27,9,-9,1620,0.760674815,1.056658175
n/a,n/a,3,4,28,9,-9,1680,0.764402663,1.05159486
n/a,n/a,3,4,29,9,-9,1740,0.768146329,1.046556414
n/a,n/a,3,4,30,9,-9,1800,0.771905916,1.041542655
n/a,n/a,3,4,31,9,-9,1860,0.775681525,1.036553403
n/a,n/a,3,4,32,9,-9,1920,0.779473258,1.031588476
n/a,n/a,3,4,33,9,-9,1980,0.783281219,1.0266477
n/a,n/a,3,4,34,9,-9,2040,0.787105513,1.021730896
n/a,n/a,3,4,35,9,-9,2100,0.790946245,1.016837892
n/a,n/a,3,4,36,9,-9,2160,0.794803521,1.011968515
n/a,n/a,3,4,37,9,-9,2220,0.798677448,1.007122594
n/a,n/a,3,4,38,9,-9,2280,0.802568135,1.00229996
n/a,n/a,3,4,39,9,-9,2340,0.806475689,0.997500446
n/a,n/a,3,4,40,9,-9,2400,0.810400222,0.992723886
n/a,n/a,3,4,41,9,-9,2460,0.814341844,0.987970115
n/a,n/a,3,4,42,9,-9,2520,0.818300667,0.983238971
n/a,n/a,3,4,43,9,-9,2580,0.822276803,0.978530293
n/a,n/a,3,4,44,9,-9,2640,0.826270368,0.973843921
n/a,n/a,3,4,45,9,-9,2700,0.830281474,0.969179697
n/a,n/a,3,4,46,9,-9,2760,0.834310239,0.964537464
n/a,n/a,3,4,47,9,-9,2820,0.838356779,0.959917068
n/a,n/a,3,4,48,9,-9,2880,0.842421212,0.955318354
n/a,n/a,3,4,6,10,-10,360,0.64865769,1.235008105
n/a,n/a,3,4,7,10,-10,420,0.651925842,1.229029825
n/a,n/a,3,4,8,10,-10,480,0.655206977,1.223083442
n/a,n/a,3,4,9,10,-10,540,0.658501173,1.217168701
n/a,n/a,3,4,10,10,-10,600,0.661808506,1.21128535
n/a,n/a,3,4,11,10,-10,660,0.665129057,1.205433139
n/a,n/a,3,4,12,10,-10,720,0.668462904,1.199611823
n/a,n/a,3,4,13,10,-10,780,0.671810128,1.193821157
n/a,n/a,3,4,14,10,-10,840,0.675170809,1.1880609
n/a,n/a,3,4,15,10,-10,900,0.678545029,1.182330813
n/a,n/a,3,4,16,10,-10,960,0.681932869,1.176630659
n/a,n/a,3,4,17,10,-10,1020,0.685334412,1.170960205
n/a,n/a,3,4,18,10,-10,1080,0.688749742,1.165319219
n/a,n/a,3,4,19,10,-10,1140,0.692178942,1.159707471
n/a,n/a,3,4,20,10,-10,1200,0.695622097,1.154124736
n/a,n/a,3,4,21,10,-10,1260,0.699079293,1.148570789
n/a,n/a,3,4,22,10,-10,1320,0.702550615,1.143045407
n/a,n/a,3,4,23,10,-10,1380,0.70603615,1.137548371
n/a,n/a,3,4,24,10,-10,1440,0.709535986,1.132079464
n/a,n/a,3,4,25,10,-10,1500,0.713050212,1.126638469
n/a,n/a,3,4,26,10,-10,1560,0.716578915,1.121225174
n/a,n/a,3,4,27,10,-10,1620,0.720122185,1.115839368
n/a,n/a,3,4,28,10,-10,1680,0.723680114,1.110480842
n/a,n/a,3,4,29,10,-10,1740,0.727252791,1.105149389
n/a,n/a,3,4,30,10,-10,1800,0.73084031,1.099844805
n/a,n/a,3,4,31,10,-10,1860,0.734442762,1.094566886
n/a,n/a,3,4,32,10,-10,1920,0.738060241,1.089315433
n/a,n/a,3,4,33,10,-10,1980,0.741692842,1.084090247
n/a,n/a,3,4,34,10,-10,2040,0.745340658,1.078891131
n/a,n/a,3,4,35,10,-10,2100,0.749003787,1.07371789
n/a,n/a,3,4,36,10,-10,2160,0.752682325,1.068570333
n/a,n/a,3,4,37,10,-10,2220,0.756376369,1.063448267
n/a,n/a,3,4,38,10,-10,2280,0.760086017,1.058351505
n/a,n/a,3,4,39,10,-10,2340,0.763811369,1.053279859
n/a,n/a,3,4,40,10,-10,2400,0.767552524,1.048233144
n/a,n/a,3,4,41,10,-10,2460,0.771309583,1.043211176
n/a,n/a,3,4,42,10,-10,2520,0.775082648,1.038213775
n/a,n/a,3,4,43,10,-10,2580,0.778871821,1.03324076
n/a,n/a,3,4,44,10,-10,2640,0.782677207,1.028291953
n/a,n/a,3,4,45,10,-10,2700,0.786498908,1.023367178
n/a,n/a,3,4,46,10,-10,2760,0.79033703,1.01846626
n/a,n/a,3,4,47,10,-10,2820,0.794191679,1.013589026
n/a,n/a,3,4,48,10,-10,2880,0.798062963,1.008735305
n/a,n/a,3,4,6,11,-11,360,0.613048789,1.305073369
n/a,n/a,3,4,7,11,-11,420,0.616177156,1.298714921
n/a,n/a,3,4,8,11,-11,480,0.619317681,1.292391456
n/a,n/a,3,4,9,11,-11,540,0.622470435,1.286102685
n/a,n/a,3,4,10,11,-11,600,0.62563549,1.279848325
n/a,n/a,3,4,11,11,-11,660,0.628812917,1.273628092
n/a,n/a,3,4,12,11,-11,720,0.63200279,1.267441709
n/a,n/a,3,4,13,11,-11,780,0.635205181,1.2612889
n/a,n/a,3,4,14,11,-11,840,0.638420165,1.255169393
n/a,n/a,3,4,15,11,-11,900,0.641647815,1.249082917
n/a,n/a,3,4,16,11,-11,960,0.644888208,1.243029207
n/a,n/a,3,4,17,11,-11,1020,0.648141418,1.237007998
n/a,n/a,3,4,18,11,-11,1080,0.651407522,1.231019029
n/a,n/a,3,4,19,11,-11,1140,0.654686596,1.225062042
n/a,n/a,3,4,20,11,-11,1200,0.657978718,1.219136781
n/a,n/a,3,4,21,11,-11,1260,0.661283966,1.213242995
n/a,n/a,3,4,22,11,-11,1320,0.664602419,1.207380431
n/a,n/a,3,4,23,11,-11,1380,0.667934156,1.201548844
n/a,n/a,3,4,24,11,-11,1440,0.671279256,1.195747989
n/a,n/a,3,4,25,11,-11,1500,0.674637801,1.189977622
n/a,n/a,3,4,26,11,-11,1560,0.678009872,1.184237504
n/a,n/a,3,4,27,11,-11,1620,0.68139555,1.178527399
n/a,n/a,3,4,28,11,-11,1680,0.684794918,1.172847071
n/a,n/a,3,4,29,11,-11,1740,0.688208059,1.167196287
n/a,n/a,3,4,30,11,-11,1800,0.691635057,1.161574819
n/a,n/a,3,4,31,11,-11,1860,0.695075997,1.155982438
n/a,n/a,3,4,32,11,-11,1920,0.698530964,1.15041892
n/a,n/a,3,4,33,11,-11,1980,0.702000044,1.144884041
n/a,n/a,3,4,34,11,-11,2040,0.705483323,1.13937758
n/a,n/a,3,4,35,11,-11,2100,0.708980889,1.133899321
n/a,n/a,3,4,36,11,-11,2160,0.71249283,1.128449046
n/a,n/a,3,4,37,11,-11,2220,0.716019235,1.123026541
n/a,n/a,3,4,38,11,-11,2280,0.719560193,1.117631595
n/a,n/a,3,4,39,11,-11,2340,0.723115795,1.112263999
n/a,n/a,3,4,40,11,-11,2400,0.726686131,1.106923545
n/a,n/a,3,4,41,11,-11,2460,0.730271293,1.101610027
n/a,n/a,3,4,42,11,-11,2520,0.733871375,1.096323242
n/a,n/a,3,4,43,11,-11,2580,0.737486468,1.091062989
n/a,n/a,3,4,44,11,-11,2640,0.741116668,1.085829069
n/a,n/a,3,4,45,11,-11,2700,0.74476207,1.080621285
n/a,n/a,3,4,46,11,-11,2760,0.748422768,1.075439441
n/a,n/a,3,4,47,11,-11,2820,0.752098859,1.070283343
n/a,n/a,3,4,48,11,-11,2880,0.755790441,1.065152802
n/a,n/a,3,4,6,12,-12,360,0.57894558,1.379673757
n/a,n/a,3,4,7,12,-12,420,0.581942942,1.37289769
n/a,n/a,3,4,8,12,-12,480,0.584951706,1.366160103
n/a,n/a,3,4,9,12,-12,540,0.587971937,1.359460669
n/a,n/a,3,4,10,12,-12,600,0.5910037,1.352799065
n/a,n/a,3,4,11,12,-12,660,0.594047062,1.346174971
n/a,n/a,3,4,12,12,-12,720,0.597102089,1.339588071
n/a,n/a,3,4,13,12,-12,780,0.600168848,1.333038054
n/a,n/a,3,4,14,12,-12,840,0.603247408,1.326524609
n/a,n/a,3,4,15,12,-12,900,0.606337836,1.320047432
n/a,n/a,3,4,16,12,-12,960,0.609440202,1.313606221
n/a,n/a,3,4,17,12,-12,1020,0.612554574,1.307200676
n/a,n/a,3,4,18,12,-12,1080,0.615681023,1.300830503
n/a,n/a,3,4,19,12,-12,1140,0.618819618,1.294495409
n/a,n/a,3,4,20,12,-12,1200,0.621970431,1.288195105
n/a,n/a,3,4,21,12,-12,1260,0.625133534,1.281929306
n/a,n/a,3,4,22,12,-12,1320,0.628308997,1.275697728
n/a,n/a,3,4,23,12,-12,1380,0.631496894,1.269500093
n/a,n/a,3,4,24,12,-12,1440,0.634697299,1.263336123
n/a,n/a,3,4,25,12,-12,1500,0.637910284,1.257205545
n/a,n/a,3,4,26,12,-12,1560,0.641135924,1.251108089
n/a,n/a,3,4,27,12,-12,1620,0.644374294,1.245043486
n/a,n/a,3,4,28,12,-12,1680,0.647625469,1.239011472
n/a,n/a,3,4,29,12,-12,1740,0.650889526,1.233011785
n/a,n/a,3,4,30,12,-12,1800,0.654166542,1.227044166
n/a,n/a,3,4,31,12,-12,1860,0.657456593,1.221108359
n/a,n/a,3,4,32,12,-12,1920,0.660759758,1.215204109
n/a,n/a,3,4,33,12,-12,1980,0.664076114,1.209331165
n/a,n/a,3,4,34,12,-12,2040,0.667405743,1.20348928
n/a,n/a,3,4,35,12,-12,2100,0.670748722,1.197678208
n/a,n/a,3,4,36,12,-12,2160,0.674105133,1.191897705
n/a,n/a,3,4,37,12,-12,2220,0.677475056,1.186147531
n/a,n/a,3,4,38,12,-12,2280,0.680858574,1.180427447
n/a,n/a,3,4,39,12,-12,2340,0.684255769,1.174737219
n/a,n/a,3,4,40,12,-12,2400,0.687666724,1.169076613
n/a,n/a,3,4,41,12,-12,2460,0.691091523,1.163445399
n/a,n/a,3,4,42,12,-12,2520,0.694530249,1.157843347
n/a,n/a,3,4,43,12,-12,2580,0.69798299,1.152270233
n/a,n/a,3,4,44,12,-12,2640,0.701449829,1.146725832
n/a,n/a,3,4,45,12,-12,2700,0.704930854,1.141209923
n/a,n/a,3,4,46,12,-12,2760,0.708426152,1.135722287
n/a,n/a,3,4,47,12,-12,2820,0.711935812,1.130262708
n/a,n/a,3,4,48,12,-12,2880,0.71545992,1.12483097
n/a,n/a,3,4,6,13,-13,360,0.546254541,1.459264312
n/a,n/a,3,4,7,13,-13,420,0.549128958,1.45202809
n/a,n/a,3,4,8,13,-13,480,0.552014082,1.444834327
n/a,n/a,3,4,9,13,-13,540,0.554909973,1.437682651
n/a,n/a,3,4,10,13,-13,600,0.55781669,1.430572693
n/a,n/a,3,4,11,13,-13,660,0.560734296,1.42350409
n/a,n/a,3,4,12,13,-13,720,0.563662851,1.416476481
n/a,n/a,3,4,13,13,-13,780,0.566602416,1.409489511
n/a,n/a,3,4,14,13,-13,840,0.569553055,1.402542829
n/a,n/a,3,4,15,13,-13,900,0.572514829,1.395636087
n/a,n/a,3,4,16,13,-13,960,0.575487803,1.388768942
n/a,n/a,3,4,17,13,-13,1020,0.578472039,1.381941054
n/a,n/a,3,4,18,13,-13,1080,0.581467602,1.375152087
n/a,n/a,3,4,19,13,-13,1140,0.584474556,1.36840171
n/a,n/a,3,4,20,13,-13,1200,0.587492967,1.361689594
n/a,n/a,3,4,21,13,-13,1260,0.5905229,1.355015416
n/a,n/a,3,4,22,13,-13,1320,0.59356442,1.348378854
n/a,n/a,3,4,23,13,-13,1380,0.596617596,1.341779591
n/a,n/a,3,4,24,13,-13,1440,0.599682493,1.335217314
n/a,n/a,3,4,25,13,-13,1500,0.60275918,1.328691712
n/a,n/a,3,4,26,13,-13,1560,0.605847725,1.32220248
n/a,n/a,3,4,27,13,-13,1620,0.608948196,1.315749313
n/a,n/a,3,4,28,13,-13,1680,0.612060662,1.309331913
n/a,n/a,3,4,29,13,-13,1740,0.615185194,1.302949982
n/a,n/a,3,4,30,13,-13,1800,0.618321862,1.296603227
n/a,n/a,3,4,31,13,-13,1860,0.621470736,1.290291358
n/a,n/a,3,4,32,13,-13,1920,0.624631887,1.284014089
n/a,n/a,3,4,33,13,-13,1980,0.627805389,1.277771135
n/a,n/a,3,4,34,13,-13,2040,0.630991312,1.271562217
n/a,n/a,3,4,35,13,-13,2100,0.634189731,1.265387056
n/a,n/a,3,4,36,13,-13,2160,0.63740072,1.259245377
n/a,n/a,3,4,37,13,-13,2220,0.640624351,1.25313691
n/a,n/a,3,4,38,13,-13,2280,0.6438607,1.247061386
n/a,n/a,3,4,39,13,-13,2340,0.647109843,1.241018539
n/a,n/a,3,4,40,13,-13,2400,0.650371856,1.235008105
n/a,n/a,3,4,41,13,-13,2460,0.653646815,1.229029825
n/a,n/a,3,4,42,13,-13,2520,0.656934796,1.223083442
n/a,n/a,3,4,43,13,-13,2580,0.66023588,1.217168701
n/a,n/a,3,4,44,13,-13,2640,0.663550142,1.21128535
n/a,n/a,3,4,45,13,-13,2700,0.666877664,1.205433139
n/a,n/a,3,4,46,13,-13,2760,0.670218524,1.199611823
n/a,n/a,3,4,47,13,-13,2820,0.673572803,1.193821157
n/a,n/a,3,4,48,13,-13,2880,0.676940581,1.1880609
n/a,n/a,3,4,6,14,-14,360,0.514889736,1.544363066
n/a,n/a,3,4,7,14,-14,420,0.517648621,1.536618173
n/a,n/a,3,4,8,14,-14,480,0.520417572,1.528920287
n/a,n/a,3,4,9,14,-14,540,0.523196646,1.521268981
n/a,n/a,3,4,10,14,-14,600,0.525985898,1.513663834
n/a,n/a,3,4,11,14,-14,660,0.528785384,1.506104429
n/a,n/a,3,4,12,14,-14,720,0.53159516,1.498590355
n/a,n/a,3,4,13,14,-14,780,0.534415284,1.491121205
n/a,n/a,3,4,14,14,-14,840,0.537245812,1.483696578
n/a,n/a,3,4,15,14,-14,900,0.540086802,1.476316077
n/a,n/a,3,4,16,14,-14,960,0.542938313,1.468979309
n/a,n/a,3,4,17,14,-14,1020,0.545800403,1.461685887
n/a,n/a,3,4,18,14,-14,1080,0.54867313,1.454435428
n/a,n/a,3,4,19,14,-14,1140,0.551556555,1.447227554
n/a,n/a,3,4,20,14,-14,1200,0.554450737,1.44006189
n/a,n/a,3,4,21,14,-14,1260,0.557355736,1.432938066
n/a,n/a,3,4,22,14,-14,1320,0.560271614,1.425855718
n/a,n/a,3,4,23,14,-14,1380,0.563198431,1.418814484
n/a,n/a,3,4,24,14,-14,1440,0.566136249,1.411814008
n/a,n/a,3,4,25,14,-14,1500,0.56908513,1.404853935
n/a,n/a,3,4,26,14,-14,1560,0.572045137,1.397933918
n/a,n/a,3,4,27,14,-14,1620,0.575016333,1.391053612
n/a,n/a,3,4,28,14,-14,1680,0.577998782,1.384212675
n/a,n/a,3,4,29,14,-14,1740,0.580992547,1.377410772
n/a,n/a,3,4,30,14,-14,1800,0.583997693,1.370647568
n/a,n/a,3,4,31,14,-14,1860,0.587014286,1.363922735
n/a,n/a,3,4,32,14,-14,1920,0.59004239,1.357235947
n/a,n/a,3,4,33,14,-14,1980,0.593082071,1.350586881
n/a,n/a,3,4,34,14,-14,2040,0.596133397,1.34397522
n/a,n/a,3,4,35,14,-14,2100,0.599196434,1.337400649
n/a,n/a,3,4,36,14,-14,2160,0.60227125,1.330862857
n/a,n/a,3,4,37,14,-14,2220,0.605357913,1.324361535
n/a,n/a,3,4,38,14,-14,2280,0.608456491,1.31789638
n/a,n/a,3,4,39,14,-14,2340,0.611567053,1.311467091
n/a,n/a,3,4,40,14,-14,2400,0.61468967,1.305073369
n/a,n/a,3,4,41,14,-14,2460,0.617824411,1.298714921
n/a,n/a,3,4,42,14,-14,2520,0.620971348,1.292391456
n/a,n/a,3,4,43,14,-14,2580,0.62413055,1.286102685
n/a,n/a,3,4,44,14,-14,2640,0.627302092,1.279848325
n/a,n/a,3,4,45,14,-14,2700,0.630486044,1.273628092
n/a,n/a,3,4,46,14,-14,2760,0.63368248,1.267441709
n/a,n/a,3,4,47,14,-14,2820,0.636891473,1.2612889
n/a,n/a,3,4,48,14,-14,2880,0.640113097,1.255169393
n/a,n/a,3,4,11,15,-15,660,0.49811825,1.594533983
n/a,n/a,3,4,12,15,-15,720,0.50081633,1.586481127
n/a,n/a,3,4,13,15,-15,780,0.503524146,1.578478105
n/a,n/a,3,4,14,15,-15,840,0.506241751,1.570524456
n/a,n/a,3,4,15,15,-15,900,0.508969198,1.562619724
n/a,n/a,3,4,16,15,-15,960,0.511706541,1.554763459
n/a,n/a,3,4,17,15,-15,1020,0.514453832,1.546955218
n/a,n/a,3,4,18,15,-15,1080,0.517211128,1.53919456
